"소재지","업종명","화학물질노출근무자수"
"충북","화학제품제조업",121
"충북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"충북","펄프ㆍ지류제조업",46
"충북","의약품ㆍ화장품향료ㆍ담배제조업",40
"충북","화학제품제조업",32
"충북","기타제조업",0
"충북","식료품제조업",280
"충북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",80
"충북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충북","식료품제조업",0
"충북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충북","화학제품제조업",34
"충북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",48
"충북","식료품제조업",0
"충북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",2
"충북","화학제품제조업",14
"충북","식료품제조업",0
"충북","화학제품제조업",0
"충북","식료품제조업",25
"충북","화학제품제조업",6
"충북","식료품제조업",0
"충북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",20
"충북","화학제품제조업",13
"충북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"강원","보건및사회복지사업",0
"강원","보건및사회복지사업",15
"강원","보건및사회복지사업",630
"강원","사업서비스업",0
"강원","기타의각종사업",0
"강원","기타의각종사업",0
"강원","보건및사회복지사업",0
"강원","보건및사회복지사업",14
"강원","건물등의종합관리사업",0
"강원","위생및유사서비스업",10
"강원","도·소매및소비자용품수리업",0
"강원","기타의각종사업",6
"강원","보건및사회복지사업",0
"강원","보건및사회복지사업",0
"강원","사업서비스업",0
"강원","도·소매및소비자용품수리업",0
"강원","건물등의종합관리사업",0
"강원","도·소매및소비자용품수리업",0
"강원","교육서비스업",0
"강원","보건및사회복지사업",70
"강원","사업서비스업",2
"강원","기타의각종사업",0
"강원","보건및사회복지사업",0
"강원","보건및사회복지사업",0
"강원","교육서비스업",120
"강원","보건및사회복지사업",0
"강원","건물등의종합관리사업",0
"강원","건물등의종합관리사업",3
"강원","사업서비스업",0
"강원","사업서비스업",0
"강원","도·소매및소비자용품수리업",0
"강원","보건및사회복지사업",0
"강원","건물등의종합관리사업",0
"강원","보건및사회복지사업",0
"강원","건물등의종합관리사업",78
"강원","사업서비스업",0
"강원","보건및사회복지사업",1
"강원","기타의각종사업",23
"강원","건물등의종합관리사업",8
"강원","보건및사회복지사업",0
"강원","건물등의종합관리사업",14
"강원","기타의각종사업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","기타의각종사업",60
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","교육서비스업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",1
"경기","보건및사회복지사업",72
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","건물등의종합관리사업",16
"경기","도·소매및소비자용품수리업",0
"경기","위생및유사서비스업",0
"경기","도·소매및소비자용품수리업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",10
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",62
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",120
"서울","보건및사회복지사업",0
"서울","위생및유사서비스업",4
"경기","기타의각종사업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","도·소매및소비자용품수리업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",10
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","교육서비스업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","교육서비스업",0
"경기","교육서비스업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","건물등의종합관리사업",85
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","기타의각종사업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","도·소매및소비자용품수리업",0
"경기","위생및유사서비스업",0
"경기","기타의각종사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","위생및유사서비스업",12
"경기","보건및사회복지사업",0
"경기","기타의각종사업",0
"경기","보건및사회복지사업",60
"경기","위생및유사서비스업",0
"경기","기타의각종사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","위생및유사서비스업",0
"경기","도·소매및소비자용품수리업",0
"경기","위생및유사서비스업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",820
"경기","기타의각종사업",0
"경기","보건및사회복지사업",10
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","건물등의종합관리사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",15
"경기","사업서비스업",80
"경기","도·소매및소비자용품수리업",11
"경기","건물등의종합관리사업",0
"경기","교육서비스업",2
"경기","보건및사회복지사업",0
"경기","사업서비스업",184
"경기","보건및사회복지사업",100
"경기","사업서비스업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",15
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",1
"경기","보건및사회복지사업",0
"경기","교육서비스업",0
"경기","기타의각종사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",5
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","건물등의종합관리사업",0
"경기","도·소매및소비자용품수리업",0
"경기","건물등의종합관리사업",0
"경기","기타의각종사업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","사업서비스업",30
"경기","기타의각종사업",0
"경기","도·소매및소비자용품수리업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","기타의각종사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","건물등의종합관리사업",0
"경기","건물등의종합관리사업",0
"경기","도·소매및소비자용품수리업",0
"경기","교육서비스업",0
"경기","사업서비스업",0
"경기","건물등의종합관리사업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","사업서비스업",0
"경기","건물등의종합관리사업",0
"경기","건물등의종합관리사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","기타의각종사업",0
"경기","보건및사회복지사업",3
"경기","보건및사회복지사업",3
"경기","위생및유사서비스업",16
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",8
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","건물등의종합관리사업",0
"경기","도·소매및소비자용품수리업",5
"경기","위생및유사서비스업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",100
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","교육서비스업",0
"경기","사업서비스업",0
"경기","위생및유사서비스업",5
"경기","사업서비스업",0
"경기","보건및사회복지사업",3
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","교육서비스업",0
"경기","건물등의종합관리사업",0
"경기","도·소매및소비자용품수리업",0
"경기","사업서비스업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",50
"경기","보건및사회복지사업",15
"경기","보건및사회복지사업",0
"경기","교육서비스업",0
"경기","도·소매및소비자용품수리업",0
"경기","사업서비스업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","사업서비스업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",51
"경기","도·소매및소비자용품수리업",0
"경기","도·소매및소비자용품수리업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",40
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","기타의각종사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","기타의각종사업",0
"경기","교육서비스업",30
"경기","건물등의종합관리사업",2
"경기","사업서비스업",0
"경기","교육서비스업",0
"경기","보건및사회복지사업",0
"경기","교육서비스업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","기타의각종사업",0
"경기","도·소매및소비자용품수리업",0
"경기","도·소매및소비자용품수리업",0
"경기","건물등의종합관리사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",150
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",31
"경기","도·소매및소비자용품수리업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",2
"경기","보건및사회복지사업",0
"경기","교육서비스업",0
"경기","보건및사회복지사업",0
"경기","위생및유사서비스업",0
"경기","건물등의종합관리사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","건물등의종합관리사업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","건물등의종합관리사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","교육서비스업",3
"경기","보건및사회복지사업",0
"경기","건물등의종합관리사업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",10
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","교육서비스업",0
"경기","교육서비스업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","기타의각종사업",0
"경기","교육서비스업",0
"경기","보건및사회복지사업",5
"경기","기타의각종사업",0
"경기","보건및사회복지사업",0
"경기","위생및유사서비스업",0
"경기","도·소매및소비자용품수리업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","건물등의종합관리사업",0
"경기","기타의각종사업",0
"경기","도·소매및소비자용품수리업",0
"경기","교육서비스업",0
"경기","보건및사회복지사업",50
"경기","기타의각종사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",1
"경기","사업서비스업",0
"경기","도·소매및소비자용품수리업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",20
"경기","기타의각종사업",0
"경기","보건및사회복지사업",5
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",20
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","건물등의종합관리사업",0
"경기","사업서비스업",0
"경기","도·소매및소비자용품수리업",0
"경기","도·소매및소비자용품수리업",1
"경기","사업서비스업",0
"경기","위생및유사서비스업",0
"경기","기타의각종사업",0
"경기","교육서비스업",4
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","기타의각종사업",0
"경기","건물등의종합관리사업",0
"경기","기타의각종사업",15
"경기","건물등의종합관리사업",0
"경기","보건및사회복지사업",0
"경남","기타의각종사업",7
"경남","보건및사회복지사업",15
"경남","기타의각종사업",121
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","위생및유사서비스업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",4
"경남","보건및사회복지사업",0
"경남","기타의각종사업",0
"경남","위생및유사서비스업",0
"경남","보건및사회복지사업",30
"경남","도·소매및소비자용품수리업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",40
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","도·소매및소비자용품수리업",25
"경남","보건및사회복지사업",0
"경남","사업서비스업",0
"경남","보건및사회복지사업",10
"경남","위생및유사서비스업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","도·소매및소비자용품수리업",0
"경남","교육서비스업",0
"부산","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","사업서비스업",0
"경남","건물등의종합관리사업",0
"경남","도·소매및소비자용품수리업",0
"경남","도·소매및소비자용품수리업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",3
"경남","보건및사회복지사업",0
"경남","사업서비스업",0
"경남","보건및사회복지사업",0
"경남","건물등의종합관리사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","건물등의종합관리사업",0
"경남","사업서비스업",0
"경남","보건및사회복지사업",0
"경남","도·소매및소비자용품수리업",34
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",2
"경남","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","기타의각종사업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","건물등의종합관리사업",14
"경북","기타의각종사업",0
"경북","기타의각종사업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",63
"경북","사업서비스업",0
"경북","보건및사회복지사업",117
"경북","교육서비스업",0
"경북","기타의각종사업",0
"경북","사업서비스업",0
"경북","보건및사회복지사업",8
"경북","보건및사회복지사업",0
"경북","기타의각종사업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","도·소매및소비자용품수리업",0
"경북","도·소매및소비자용품수리업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","기타의각종사업",0
"경북","보건및사회복지사업",0
"경북","도·소매및소비자용품수리업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","교육서비스업",0
"경북","보건및사회복지사업",10
"경북","건물등의종합관리사업",0
"경북","교육서비스업",0
"경북","보건및사회복지사업",0
"경북","기타의각종사업",0
"경북","건물등의종합관리사업",0
"경북","건물등의종합관리사업",0
"경북","보건및사회복지사업",0
"경북","도·소매및소비자용품수리업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",40
"경북","기타의각종사업",0
"경북","보건및사회복지사업",22
"경북","기타의각종사업",0
"경북","교육서비스업",0
"경북","보건및사회복지사업",0
"경북","사업서비스업",0
"경북","위생및유사서비스업",40
"경북","보건및사회복지사업",0
"경북","사업서비스업",0
"경북","기타의각종사업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",1
"경북","교육서비스업",0
"경북","보건및사회복지사업",0
"경북","교육서비스업",0
"경북","교육서비스업",0
"광주","보건및사회복지사업",0
"광주","교육서비스업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",0
"광주","사업서비스업",0
"광주","보건및사회복지사업",0
"광주","교육서비스업",0
"광주","보건및사회복지사업",4
"광주","사업서비스업",0
"광주","도·소매및소비자용품수리업",51
"광주","보건및사회복지사업",0
"광주","건물등의종합관리사업",0
"광주","교육서비스업",0
"광주","도·소매및소비자용품수리업",0
"광주","사업서비스업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",0
"광주","위생및유사서비스업",0
"광주","보건및사회복지사업",0
"광주","위생및유사서비스업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",0
"광주","사업서비스업",0
"광주","건물등의종합관리사업",0
"광주","기타의각종사업",0
"광주","사업서비스업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",5
"광주","사업서비스업",29
"광주","보건및사회복지사업",0
"광주","도·소매및소비자용품수리업",30
"광주","보건및사회복지사업",0
"광주","교육서비스업",0
"광주","보건및사회복지사업",0
"광주","사업서비스업",0
"광주","교육서비스업",0
"광주","보건및사회복지사업",8
"광주","보건및사회복지사업",1
"광주","보건및사회복지사업",0
"광주","교육서비스업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",10
"광주","보건및사회복지사업",5
"광주","보건및사회복지사업",40
"광주","보건및사회복지사업",0
"광주","사업서비스업",0
"광주","보건및사회복지사업",0
"광주","위생및유사서비스업",179
"광주","보건및사회복지사업",0
"광주","기타의각종사업",0
"광주","기타의각종사업",0
"광주","사업서비스업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",0
"광주","사업서비스업",0
"광주","도·소매및소비자용품수리업",0
"광주","보건및사회복지사업",0
"광주","교육서비스업",0
"광주","건물등의종합관리사업",0
"광주","교육서비스업",0
"대구","보건및사회복지사업",0
"대구","사업서비스업",0
"대구","보건및사회복지사업",0
"대구","사업서비스업",0
"대구","사업서비스업",0
"대구","보건및사회복지사업",0
"대구","사업서비스업",250
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","도·소매및소비자용품수리업",1
"대구","도·소매및소비자용품수리업",0
"대구","보건및사회복지사업",0
"대구","사업서비스업",0
"대구","보건및사회복지사업",0
"대구","기타의각종사업",0
"대구","건물등의종합관리사업",0
"대구","보건및사회복지사업",0
"대구","교육서비스업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","도·소매및소비자용품수리업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","기타의각종사업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","도·소매및소비자용품수리업",0
"대구","보건및사회복지사업",0
"대구","도·소매및소비자용품수리업",0
"대구","도·소매및소비자용품수리업",0
"대구","보건및사회복지사업",0
"대구","도·소매및소비자용품수리업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","교육서비스업",0
"대구","사업서비스업",0
"대구","사업서비스업",0
"대구","도·소매및소비자용품수리업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","사업서비스업",0
"대구","보건및사회복지사업",0
"대구","기타의각종사업",40
"대구","보건및사회복지사업",10
"대구","교육서비스업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","도·소매및소비자용품수리업",0
"대구","도·소매및소비자용품수리업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","교육서비스업",0
"대구","도·소매및소비자용품수리업",2
"대구","기타의각종사업",7
"대구","건물등의종합관리사업",0
"대구","기타의각종사업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","건물등의종합관리사업",0
"대구","보건및사회복지사업",0
"대구","건물등의종합관리사업",0
"대구","도·소매및소비자용품수리업",0
"대구","사업서비스업",0
"대구","보건및사회복지사업",0
"대전","보건및사회복지사업",67
"대전","위생및유사서비스업",30
"대전","보건및사회복지사업",25
"대전","기타의각종사업",0
"대전","교육서비스업",0
"대전","보건및사회복지사업",25
"대전","사업서비스업",0
"대전","도·소매및소비자용품수리업",0
"대전","사업서비스업",0
"대전","보건및사회복지사업",43
"대전","위생및유사서비스업",40
"대전","교육서비스업",0
"대전","건물등의종합관리사업",0
"대전","보건및사회복지사업",0
"대전","도·소매및소비자용품수리업",0
"대전","보건및사회복지사업",1
"대전","보건및사회복지사업",50
"대전","보건및사회복지사업",20
"대전","보건및사회복지사업",8
"대전","사업서비스업",0
"대전","기타의각종사업",0
"대전","건물등의종합관리사업",0
"대전","교육서비스업",0
"대전","기타의각종사업",0
"대전","보건및사회복지사업",30
"대전","사업서비스업",0
"대전","보건및사회복지사업",20
"대전","보건및사회복지사업",30
"대전","기타의각종사업",0
"대전","건물등의종합관리사업",0
"대전","보건및사회복지사업",0
"대전","기타의각종사업",0
"대전","기타의각종사업",0
"대전","보건및사회복지사업",20
"대전","보건및사회복지사업",0
"대전","사업서비스업",0
"대전","보건및사회복지사업",0
"대전","보건및사회복지사업",15
"대전","기타의각종사업",0
"대전","보건및사회복지사업",0
"대전","기타의각종사업",0
"대전","위생및유사서비스업",1
"대전","건물등의종합관리사업",15
"대전","교육서비스업",427
"대전","교육서비스업",0
"대전","도·소매및소비자용품수리업",0
"대전","건물등의종합관리사업",0
"대전","보건및사회복지사업",0
"대전","보건및사회복지사업",0
"대전","도·소매및소비자용품수리업",0
"대전","보건및사회복지사업",1
"대전","기타의각종사업",0
"대전","사업서비스업",0
"대전","사업서비스업",0
"대전","도·소매및소비자용품수리업",1
"대전","교육서비스업",0
"대전","건물등의종합관리사업",0
"대전","기타의각종사업",0
"대전","사업서비스업",0
"대전","기타의각종사업",0
"대전","사업서비스업",0
"대전","보건및사회복지사업",0
"대전","도·소매및소비자용품수리업",0
"대전","보건및사회복지사업",0
"대전","사업서비스업",0
"대전","기타의각종사업",0
"대전","보건및사회복지사업",0
"대전","도·소매및소비자용품수리업",0
"대전","사업서비스업",0
"대전","건물등의종합관리사업",6
"대전","보건및사회복지사업",0
"대전","사업서비스업",0
"대전","보건및사회복지사업",0
"부산","도·소매및소비자용품수리업",10
"부산","사업서비스업",39
"부산","도·소매및소비자용품수리업",0
"부산","위생및유사서비스업",0
"부산","보건및사회복지사업",0
"부산","건물등의종합관리사업",0
"부산","건물등의종합관리사업",0
"부산","교육서비스업",0
"부산","도·소매및소비자용품수리업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","교육서비스업",0
"부산","도·소매및소비자용품수리업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","도·소매및소비자용품수리업",0
"부산","건물등의종합관리사업",0
"부산","건물등의종합관리사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",15
"부산","보건및사회복지사업",0
"부산","도·소매및소비자용품수리업",0
"부산","건물등의종합관리사업",0
"부산","보건및사회복지사업",0
"부산","기타의각종사업",0
"부산","도·소매및소비자용품수리업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",10
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",3
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",3
"부산","도·소매및소비자용품수리업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",2
"부산","위생및유사서비스업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","건물등의종합관리사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",12
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",4
"부산","위생및유사서비스업",0
"부산","보건및사회복지사업",1
"부산","보건및사회복지사업",0
"부산","건물등의종합관리사업",0
"부산","기타의각종사업",0
"부산","사업서비스업",0
"부산","위생및유사서비스업",0
"부산","건물등의종합관리사업",0
"부산","건물등의종합관리사업",0
"부산","기타의각종사업",0
"부산","사업서비스업",0
"부산","위생및유사서비스업",0
"부산","기타의각종사업",0
"부산","보건및사회복지사업",0
"부산","건물등의종합관리사업",0
"부산","사업서비스업",0
"부산","도·소매및소비자용품수리업",0
"부산","도·소매및소비자용품수리업",0
"부산","기타의각종사업",0
"부산","건물등의종합관리사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","건물등의종합관리사업",0
"부산","건물등의종합관리사업",0
"부산","건물등의종합관리사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","사업서비스업",0
"부산","도·소매및소비자용품수리업",0
"부산","도·소매및소비자용품수리업",0
"부산","교육서비스업",0
"부산","위생및유사서비스업",1
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"서울","사업서비스업",0
"서울","사업서비스업",0
"서울","건물등의종합관리사업",0
"서울","도·소매및소비자용품수리업",19
"서울","도·소매및소비자용품수리업",0
"서울","사업서비스업",0
"서울","사업서비스업",0
"서울","도·소매및소비자용품수리업",0
"서울","교육서비스업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","사업서비스업",0
"서울","사업서비스업",0
"서울","건물등의종합관리사업",0
"서울","사업서비스업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","기타의각종사업",9
"서울","도·소매및소비자용품수리업",0
"서울","사업서비스업",0
"서울","사업서비스업",0
"서울","도·소매및소비자용품수리업",30
"서울","교육서비스업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",5
"서울","사업서비스업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","기타의각종사업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",0
"서울","건물등의종합관리사업",35
"서울","건물등의종합관리사업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","사업서비스업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","기타의각종사업",0
"서울","기타의각종사업",0
"서울","기타의각종사업",40
"서울","도·소매및소비자용품수리업",0
"서울","사업서비스업",0
"서울","사업서비스업",0
"서울","기타의각종사업",0
